id_user,timestamp,source,message,category
22647,1/18/2025,livechat,"""They cant make a deposit available that is still gettinv confirms?I made deposits that were double the min and u can't give me some spins?""",freespin issues
22022,1/18/2025,livechat,"""Sorry, lots of Qs above as I'm new""",other
21941,1/18/2025,livechat,"""yes can I have your email?""",other
21890,1/18/2025,livechat,"""Please cancel my pending deposits as nothing has come out of my account""",account issues
22003,1/18/2025,livechat,"""Do you have to use bitcoin or can I just make a usd deposit using a credit card.""",payment issues
21800,1/18/2025,livechat,"""What is different today?""",other
22692,1/18/2025,livechat,"""Unplayed rounds error""",other
21685,1/18/2025,livechat,"""Please connect me with a super visor""",other
22890,1/18/2025,livechat,"""yea my other age cashed out 800 so then I made a account tired my luck n won 1600 and it got cancelled""",other
22667,1/18/2025,livechat,"""I am getting the screenshot now""",other
17836,1/18/2025,livechat,"""Hey Adam could you please tell me you have received my ltc deposit""",payment issues
22912,1/18/2025,livechat,"""Please help me""",other
22829,1/18/2025,livechat,"""Im not relying on the casino you have to liability to me plz just help me""",game issues
22097,1/18/2025,livechat,"""I want to cash out my current balance.But it's telling me that I have a active  bonus and cannot""",account issues
18431,1/18/2025,livechat,"""I send some btc deposit in my account but I don't see it at all""",account issues
18370,1/18/2025,livechat,"""Omg thus is the 3rd time someone had not help me""",other
18092,1/18/2025,livechat,"""Yes I had send some btc to my account but I don't see it""",account issues
2105,1/19/2025,livechat,"""No all good.   Hagd!""",other
22430,1/19/2025,livechat,"""I didn’t receive my Friday loyalty bones""",payment issues
21603,1/19/2025,livechat,"""No wins! I call scammers!""",other
11226,1/19/2025,livechat,"""I just resent it again""",other
22377,1/19/2025,livechat,"""You fucking frail goddamn cunt""",freespin issues
22254,1/19/2025,livechat,"""can u please help ,e""",other
22559,1/19/2025,livechat,"""how can i ban myself or delete my account permanently?""",account issues
22662,1/19/2025,livechat,"""The one you guys have on the post""",other
21721,1/19/2025,livechat,"""Why did it tell me I needed to contact customer service? How about you? Tell me that""",other
1288,1/19/2025,livechat,"""Hi there, my deposit disabled my account again.  Can you please enable?""",account issues
22552,1/19/2025,livechat,"""I am trying to withdrawal. To verify I need to submit documents, but I put the wrong address.""",account issues
21679,1/19/2025,livechat,"""I've done as he asked and Dave told me to send a screen shot of it showing that I've tried to sign in a recover my account..""",account issues
22870,1/19/2025,livechat,"""Hi I put 13$ in bit coin on my account and it hasn't come thru""",account issues
4798,1/19/2025,telegram,"""Hey I was supposed receive my 20 free spins for verifying my telegram I did but nothing how do I get them""",freespin issues
22543,1/19/2025,livechat,"""hello my money is gone when I tried to exit the game I hit the home button and that’s all""",payment issues
3358,1/19/2025,livechat,"""I make a deposit for 264 eth""",payment issues
22278,1/19/2025,livechat,"""Where is my bitcoin""",payment issues
22930,1/19/2025,livechat,"""How can I do""",other
22363,1/19/2025,livechat,"""Hi I can't get my welcome bonus sing up to play my spin free game""",freespin issues
16016,1/19/2025,livechat,"""Any of them that is free spins lol""",freespin issues
22647,1/19/2025,livechat,"""Hi is my account closed??""",account issues
22614,1/19/2025,livechat,"""I had deposit 250$ and i’ve been struggling etin this for a week. This is unfair""",payment issues
4600,1/19/2025,telegram,"""Okay I just purchased $20 in coinbase and now I need to send it to you guys how do I go about sending it what's the the wallet or the numbers I sent it to I'm a newbie on bitcoin""",payment issues
21779,1/19/2025,livechat,"""I kindly ask for freespins? :0""",freespin issues
22091,1/19/2025,livechat,"""I pay with the same card""",payment issues
12412,1/19/2025,livechat,"""i was just wondering why it taking longer then normal to get my deposit""",payment issues
4231,1/19/2025,livechat,"""I usually click game and it takes me to game I choose and I play my slj s""",other
23212,1/19/2025,livechat,"""I submitted 160.48""",other
23050,1/19/2025,livechat,"""My verification documents still pending and my cash outs to be paid.""",payment issues
22696,1/19/2025,livechat,"""how much was it""",other
23122,1/19/2025,livechat,"""if I knew would sent it also I was up to 35""",other
11094,1/19/2025,livechat,"""How much have I deposited this month and wagered""",payment issues
20176,1/19/2025,livechat,"""It was entered but never confirmed that was sent but that doesn't give me any confirmation""",other
20388,1/19/2025,livechat,"""You can see the only one that's yellow that is the amount of the two funds that were put together and sent on the same one when I had never confirmed it so funds were never sent""",payment issues
22884,1/19/2025,livechat,"""Everything is correct""",other
23126,1/19/2025,livechat,"""I want to speak to a person""",other
23229,1/19/2025,livechat,"""can you read my texts that I’m texting you""",other
22546,1/19/2025,livechat,"""why can’t you see my previous texts""",other
2228,1/19/2025,livechat,"""I had like 1250 just a couple days ago. So, I'm quite confused.""",other
22263,1/19/2025,livechat,"""So you rather lose my business then to credit my account? There are many other casinos that I don't have to put up with this""",account issues
22476,1/19/2025,livechat,"""get an agent moron""",other
22860,1/19/2025,livechat,"""Tell ur robot to suck a dick i want my shito verified now. My crypto withdrawal is time sensitive""",account issues
21975,1/19/2025,livechat,"""The only thing abused is my withdrawal pending for hours""",account issues
22342,1/19/2025,livechat,"""how does that work?""",other
22529,1/19/2025,livechat,"""Sorry i meant the account verfication""",account issues
22606,1/19/2025,livechat,"""That's the best I have""",other
22433,1/19/2025,livechat,"""I sent btc to an old address i believe""",payment issues
22537,1/20/2025,livechat,"""10,759335 XRP 352,65 kr""",other
21791,1/20/2025,livechat,"""I've already deleted it""",other
22096,1/20/2025,livechat,"""So your answer is no correct""",other
23282,1/20/2025,livechat,"""I guess more specifically I've had to have you guys help me use it numerous times 😂😂 to correct myself LOL""",other
22539,1/20/2025,livechat,"""its not making sense""",other
2810,1/20/2025,livechat,"""I'm just between a rock and a hard place. I use your casino all the time ... I can't verify this card because the principal card holder does not do online banking. She goes rto the bank so I'm kind of whooped.""",account issues
22473,1/20/2025,livechat,"""makes sense""",other
24208,1/20/2025,livechat,"""It's there now""",other
20358,1/20/2025,livechat,"""And you say if I don't play it I will lose my winnings""",game issues
20195,1/20/2025,livechat,"""May I have your information please""",other
22639,1/20/2025,livechat,"""and the CHIPY40 code doesnt work""",other
4841,1/20/2025,telegram,"""I can’t find my country I have never had this problem before""",other
21995,1/20/2025,livechat,"""I just took a deposit and I get a confirmation message but I do not have it. Nothing in my game.""",payment issues
4844,1/20/2025,telegram,"""I had deposited the other day and realized I didn’t get my piggybreake bonus""",payment issues
22680,1/20/2025,livechat,"""And your help""",other
22012,1/20/2025,livechat,"""I understand what you mean but it was under other names and I would not have been able to withdraw the money because the name cannot be verified""",other
21822,1/20/2025,livechat,"""I checked the voucher code and it is active and still has a balance of 30 on it""",payment issues
21877,1/20/2025,livechat,"""And I've already captured your IP address""",other
22333,1/20/2025,livechat,"""I didn't ask for specific information other than when. Didn't ask for names or addresses or anything like that. So when""",other
22104,1/20/2025,livechat,"""I received an email requesting verification for two cards, however , not sure which payments they are referring to do I can provide proof of payment""",payment issues
22137,1/20/2025,livechat,"""I made a deposit with bitcoin cash and it has 9 confirmations but I'm not seeing it yet""",payment issues
685,1/20/2025,telegram,"""It's literally .00003 under""",other
107,1/20/2025,telegram,"""Nothing else..😊🥰🥰🥰""",other
22278,1/20/2025,livechat,"""I won 65 dollers in free spins, but not able to withdraw money""",freespin issues
22524,1/20/2025,livechat,"""probably due to double deposit or something stupid""",account issues
871,1/20/2025,livechat,"""Will someone confirm receipt of this document for me?""",other
16935,1/20/2025,livechat,"""Okay do I get free spins for it throwing me off my game?""",game issues
23054,1/20/2025,livechat,"""disgusting fucking humans""",other
22360,1/20/2025,livechat,"""Į want reopen my acount""",account issues
22130,1/20/2025,livechat,"""yea i’ve looked them up. they’re bogus""",other
380,1/20/2025,telegram,"""Ok. So I'm active. But must not have one yet?  So how active does one need to be?  Can I accumulate multiple boosters?""",other
22422,1/20/2025,livechat,"""I made a deposit hours ago and still hasn't showed up on my account yet""",account issues
22603,1/20/2025,livechat,"""free spin glitching""",freespin issues
1444,1/20/2025,livechat,"""It said my transaction failed to contact support""",payment issues
22141,1/20/2025,livechat,"""Hello I have passed a few levels , and I get free spins and what not ; but my spins are not activating""",freespin issues
20667,1/20/2025,livechat,"""I don't know... But the problem is that I keep sending the statement that has my original address in the town which is same as the one you guys have, but it keeps getting rejected""",account issues
21172,1/20/2025,livechat,"""This is it, in Nigeria, I'm from the Igbo tribe. We live in both town (Urban) and Village(rural/hometown).""",freespin issues
22762,1/20/2025,livechat,"""i would like to know when playing the game master of stars the game speed up during spins when it about to land on a win the game don’t suppose to play like other then cheating""",game issues
22169,1/20/2025,livechat,"""No sending now in next 5 min""",other
22970,1/20/2025,livechat,"""can you just check""",other
355,1/20/2025,telegram,"""Never been added to my account""",other
23198,1/20/2025,livechat,"""My account is disabled can I reverse it""",account issues
22483,1/20/2025,livechat,"""Did I receive my  bonus""",payment issues
2496,1/20/2025,livechat,"""Yes that's fine, that's the soonest?""",other
23003,1/20/2025,livechat,"""I sent money to my game from my coin me and it says it’s completed but it still hasn’t shown up on my account""",payment issues
22529,1/20/2025,livechat,"""I received an email requesting more info but everything has been accepted""",other
23103,1/20/2025,livechat,"""yeah transferred 0.29 LTC adn still hasnt been rpocessed""",payment issues
22025,1/20/2025,livechat,"""Why are none of my bonuses working""",payment issues
14852,1/20/2025,livechat,"""That's not me so my account is not linked to any other account""",other
22473,1/20/2025,livechat,"""Ok but let me ask one thing""",other
2814,1/21/2025,livechat,"""I read about it all already""",other
20134,1/21/2025,livechat,"""No that's not right 800 shows 8 dollars""",other
2117,1/21/2025,livechat,"""This is crazy asf y'all just be false advertising and telling me I'm a liar""",other
22001,1/21/2025,livechat,"""So at the moment I can't add new card""",payment issues
22478,1/21/2025,livechat,"""The card endings with 9251""",other
19435,1/21/2025,livechat,"""Can you help me login""",account issues
22375,1/21/2025,livechat,"""I just made a withdrawal but my id doesn’t match then name that’s on the account as I did a fake name because I was sketch about using my real name and so they can’t verify my id""",account issues
10845,1/21/2025,livechat,"""Exactly a month ago""",other
22203,1/21/2025,livechat,"""Hey would I be able to get those winnings added to my account please""",payment issues
23279,1/21/2025,livechat,"""No it's from the deposit I put before I used the spins I earned this was a cash game no free spins""",payment issues
22636,1/21/2025,livechat,"""Hi I had a bonus and it froze up and when it came back on I didn’t get the coins or the bonuse""",payment issues
25533,1/21/2025,livechat,"""You are not helpful please transfer me to a live person .""",other
22834,1/21/2025,livechat,"""What I doing with my 1 star?""",account issues
18746,1/21/2025,livechat,"""There's a variable that gives you a number before and after 333""",other
773,1/21/2025,livechat,"""Yes but it goes to a regular play which i don't have enough money""",payment issues
22865,1/21/2025,livechat,"""Stop giving me a hard time and give me my free spins""",freespin issues
4836,1/21/2025,livechat,"""I never got my reload bonus for Monday""",freespin issues
4492,1/21/2025,livechat,"""I tried yesterday but said I didn't have one""",other
22283,1/21/2025,livechat,"""I had a balance of 278 and I couldn't play certain games because I had an active bonus so I canceled the bonus and it took all my money.  Why did that happen I deposited real money AND I WAS playing then because I canceled the bonus it took my money""",account issues
16352,1/21/2025,livechat,"""I recieved an email saying I had 10 no deposit spins.. however when I play it keeps saying insufficient funds""",game issues
23002,1/21/2025,livechat,"""Or I click it, it loads for a second then goes back to the bonuses page""",other
14168,1/21/2025,livechat,"""Just thought it was weird""",other
13576,1/21/2025,livechat,"""Ok cool that sounds legit lol""",other
22242,1/21/2025,livechat,"""I already was talking To someone and I told them that my bonus a 50 spins isn’t working and they gave me a list of things to do to make it work and I did all of them and it’s still not working""",freespin issues
16087,1/21/2025,livechat,"""But I ask every day if you read back for no deposit free spins.. And nobody said you have some. Here you are Bridget, have fun?""",freespin issues
23152,1/21/2025,livechat,"""should be 100$ in it""",payment issues
23572,1/21/2025,livechat,"""and the time""",other
22313,1/21/2025,livechat,"""okay one sec""",other
22128,1/21/2025,livechat,"""so why isn't even showing pending""",other
23147,1/21/2025,livechat,"""It says it’s processed on Coinbase. It also says it’s processed and has three confirmation confirmations.""",other
22479,1/21/2025,livechat,"""Above wager?""",other
23025,1/21/2025,livechat,"""I looked at the rewards page where it shows all of my rewards I played and it's not on there either""",payment issues
22674,1/21/2025,livechat,"""I can get in the game but the free spins doesn’t show up and it uses my balance""",freespin issues
21775,1/21/2025,livechat,"""That's bullshit for y'all to reset it every month when y'all can see people deposit so much money everyday for the piggy bank""",freespin issues
23376,1/21/2025,livechat,"""and 1hour to send 100 usdt""",other
24034,1/21/2025,livechat,"""I don't see the amount I received during the spins""",freespin issues
23752,1/21/2025,livechat,"""can you see the request above?""",other
23891,1/21/2025,livechat,"""So the screenshot I sent you is what's goin on whenever I'm trying to use my free spins""",freespin issues
22273,1/21/2025,livechat,"""They aren't uploading very fast and I'm getting frustrated""",other
22363,1/21/2025,livechat,"""You want the blockchain info""",freespin issues
23433,1/21/2025,livechat,"""Ok, I really need this money for my day to day living and I need to go to work very soon""",payment issues
23399,1/21/2025,livechat,"""oh, I didn't take the fees into consideration. when I added the funds I met the minimum but it fell under it after sending and the fees were subtracted. Well, I appreciate you adding my deposit and I will make sure i take the fees into consideration on future deposits. thanks so much for your help, i appreciate it!""",other
11511,1/22/2025,livechat,"""I have tried multiple time it's not letting me""",other
22941,1/22/2025,livechat,"""The 75 FS bonus I got…the game doesn’t load on any browser and I’ve tried all with private mode and cleared my cookies and everything g""",game issues
23209,1/22/2025,livechat,"""I have already tried all of those things""",other
23477,1/22/2025,livechat,"""I shared with you my bets and the win that I didn't receive in my account""",account issues
23281,1/22/2025,livechat,"""I ahve already canceled the new set""",other
1802,1/22/2025,livechat,"""It said my cash out failed""",payment issues
23933,1/22/2025,livechat,"""Where can I check?""",other
23208,1/22/2025,livechat,"""Where and how do I get my free spins?""",freespin issues
4989,1/22/2025,telegram,"""Data filling error""",freespin issues
24320,1/22/2025,livechat,"""I just now got then""",other
23866,1/22/2025,livechat,"""I don't get it""",other
23314,1/22/2025,livechat,"""Changed my password earlier now this is happening""",account issues
17158,1/22/2025,livechat,"""My deposit still hasn't gone in?""",payment issues
23875,1/22/2025,livechat,"""hii can i have somethibng""",other
17006,1/22/2025,livechat,"""I've been here for years ha""",other
23859,1/22/2025,livechat,"""where will it show up or do I have to do anything to access it""",other
23950,1/22/2025,livechat,"""Connect me to an agent""",other
23695,1/22/2025,livechat,"""Can you let me withdraw without playing the dep through so I can get my spins I have 500 in there and it is gonna be gone soon""",freespin issues
23171,1/22/2025,livechat,"""I'm in tried everything restartd my phone ok be cleared br ok wser incognito mode just wouldn't work I finally took a break. Came back and they were gone""",other
23911,1/22/2025,livechat,"""How would i be able to get another free spins bonus or why would you allow me to if ive already been linked to other websites""",freespin issues
2481,1/22/2025,livechat,"""That's about as much info as I can offer""",other
23553,1/22/2025,livechat,"""is there anychance the game can change so i  can utlisie it""",game issues
23183,1/22/2025,livechat,"""My 50 spins from the level up promotion say they are expired but still had 4 hours left on them""",freespin issues
23664,1/22/2025,livechat,"""please give me where i can contact""",other
24061,1/22/2025,livechat,"""I keep winning""",other
24165,1/22/2025,livechat,"""What's my balance?""",account issues
23051,1/22/2025,livechat,"""I deposited 17 dollars a little bit ago and it never showed up in my account""",account issues
23277,1/22/2025,livechat,"""I accidentally created it, i have another account, but i didnt know that before""",other
24302,1/22/2025,livechat,"""please delete this account""",account issues
24203,1/22/2025,livechat,"""From my bank card""",payment issues
23821,1/22/2025,livechat,"""Hi there. I have free spins but can't see what game they are for""",freespin issues
24539,1/22/2025,livechat,"""Ok your awesome thanks""",other
23197,1/22/2025,livechat,"""An aslo haven't got 1,2or 3 deposit bonuses""",payment issues
24225,1/22/2025,livechat,"""It's my first time doing this on line""",other
24031,1/22/2025,livechat,"""Chat closed""",other
24365,1/22/2025,livechat,"""Free games ?""",game issues
23542,1/22/2025,livechat,"""Jury whoever i was talking to le t me tell u that I put that money on there today answer I just won't them free spins so how the hello they are expire riddle me that""",freespin issues
24131,1/22/2025,livechat,"""Hi my account has been suspended and i have to contact you guys to have suspension lifted""",account issues
2196,1/22/2025,telegram,"""Basically blank then the error. I was winning too""",other
24101,1/22/2025,livechat,"""Oh my fucking god WHY YOU CANT TELL ME MY ADRESSS?! ITS SHOWING MY OLD ADRESS , when they change , THEY ALWAYS GIVE ME A NEW ADRESS""",account issues
24034,1/22/2025,livechat,"""One second""",other
24130,1/22/2025,livechat,""" I need help with Bonuz Mania""",game issues
24377,1/22/2025,livechat,"""I am good thanks too""",other
24259,1/22/2025,livechat,"""Can you please tell me what's happening with my withdrawal.""",account issues
23723,1/22/2025,livechat,"""I have logged out used data clear history cache and still doesn’t work""",other
24093,1/22/2025,livechat,"""I will deposit on next pay day""",payment issues
23791,1/23/2025,livechat,"""that sucks""",other
23356,1/23/2025,livechat,"""U people just keep dodging my concerns""",other
14344,1/23/2025,livechat,"""Please help i got no notification of a new LTC deposit address""",account issues
18093,1/23/2025,livechat,"""Hey Jen is Weds free spins in processing""",freespin issues
24519,1/23/2025,livechat,"""It's just showing three dots...""",other
24224,1/23/2025,livechat,"""Yes one moment""",other
23087,1/23/2025,livechat,"""It says 10 spins under slots at 0%""",game issues
24128,1/23/2025,livechat,"""I'll get on to that ASAP""",other
23587,1/23/2025,livechat,"""Am I limited to only net 5 aud""",account issues
23208,1/23/2025,livechat,"""I just had 10 free sin but they just disappeared can you please give them back to me""",freespin issues
23491,1/23/2025,livechat,"""its doesnt work properly""",other
22683,1/23/2025,livechat,"""Only if you can help me get some wins if not no sir""",other
23710,1/23/2025,livechat,"""Never got an email""",other
24625,1/23/2025,livechat,"""So what could I do now can yall do something bout my funds""",payment issues
2933,1/23/2025,livechat,"""I had the same problem with my second 272 dollar deposit""",account issues
23780,1/23/2025,livechat,"""I brought 25free spins on LCB... Which I am still waiting for them to be credited to my account""",account issues
24031,1/23/2025,livechat,"""Yes I’m missing some free spins I came on and deposited money and LTC free spins showed up. A few hours later I tried playing them and they aren’t there. I talked to you guys earlier and I double checked my account rewards and they weren’t played. And couldn’t have expired since I just got them. Is there a place you can go to see you issued them to me and I haven’t played them and reissued them or let me know what the deal is ?""",freespin issues
24051,1/23/2025,livechat,"""Can you please honor those 10 free spins I just got the email yesterday and I can't play them""",freespin issues
24132,1/23/2025,livechat,"""It was just sent yesterday""",other
23998,1/23/2025,livechat,"""ur being un reasonable""",freespin issues
18370,1/23/2025,livechat,"""I'm sorry they were just using my change Lee account okay I didn't know that that was against the terms""",account issues
23313,1/23/2025,livechat,"""Can you by chance give me a code or spins?""",other
2999,1/23/2025,livechat,"""It now shows""",other
23333,1/23/2025,livechat,"""Where is my funds""",payment issues
23316,1/23/2025,livechat,"""That would be awesome thank you""",other
8304,1/23/2025,livechat,"""Well it is""",other
24111,1/23/2025,livechat,"""I believe it was 20 free spins I had an email I think""",freespin issues
24120,1/23/2025,livechat,"""No problem i only want a cashback""",payment issues
21953,1/23/2025,livechat,"""As nice as it was hopefully won't have to be back here!""",other
24242,1/23/2025,livechat,"""im so upset that there is nothing that can be done""",other
24949,1/23/2025,livechat,"""Why was it's suspended in the first play?""",freespin issues
16124,1/23/2025,livechat,"""What is this about and how so we how fix it""",other
24858,1/23/2025,livechat,"""could u guys just check to make sure it’s gonna go thru""",other
24704,1/23/2025,livechat,"""Yes checked all""",other
25029,1/23/2025,livechat,"""no its only this. but i dont use this email anymore on yahoo""",account issues
23446,1/23/2025,livechat,"""and i just wanna get my cashout and go play with my balance""",payment issues
23203,1/23/2025,livechat,"""because i made a depo a lready and willing""",payment issues
24308,1/23/2025,livechat,"""Why has my account been suspended""",account issues
24479,1/23/2025,livechat,"""It's not an internet issue""",other
23732,1/23/2025,livechat,"""is Jayden around dylan""",other
19507,1/23/2025,livechat,"""Hi dave .......""",other
24609,1/23/2025,livechat,"""but its my ID""",account issues
24419,1/23/2025,livechat,"""i can provide a selfie with it""",other
24492,1/23/2025,livechat,"""can you foward me to the bonus team please""",other
24351,1/23/2025,livechat,"""Is that all I need to complete""",other
25001,1/24/2025,livechat,"""I forgot to type in the code in registration""",account issues
24739,1/24/2025,livechat,"""It expired? I just got the email.""",freespin issues
24572,1/24/2025,livechat,"""What are you taking about""",other
24850,1/24/2025,livechat,"""Yes correct""",other
24216,1/24/2025,livechat,"""pls check than you""",other
24412,1/24/2025,livechat,"""Because after I placed my cash out I clicked on one of .......oh ok whew""",payment issues
25081,1/24/2025,livechat,"""I placed a cash out of 200.07 those funds are there being processed correct""",payment issues
2189,1/24/2025,livechat,"""Hello my accounts suspended.can u fix it please.ty""",account issues
24816,1/24/2025,livechat,"""Hello Angelo. Can you see the messages above""",other
23893,1/24/2025,livechat,"""how many fucking deposits must you take""",payment issues
24168,1/24/2025,livechat,"""Ok and it's going to be added to my account?""",account issues
24714,1/24/2025,livechat,"""Just wondering why my account is suspended.  If that is true why did y'all accept my deposit""",account issues
23853,1/24/2025,livechat,"""Ok then what how am I going to get it back""",other
2770,1/24/2025,livechat,"""And my deposit is higher than. That...so weird""",other
156,1/24/2025,telegram,"""It keeps telling me I need to deposit""",account issues
25007,1/24/2025,livechat,"""regarding withdrawal, the images sent of the card used to deposit is the only copy of the ubank card that exists, it is a card setup to use online, there is no physical card...""",other
156,1/24/2025,telegram,"""There is a shop inside the game with Ken no spins and ask me for money""",payment issues
24090,1/24/2025,livechat,"""and thank you again""",other
24830,1/24/2025,livechat,"""Hello why is my withdraw still Pending?""",account issues
24158,1/24/2025,livechat,"""It’s obviously an issue in your end which should be fixed immediately.""",other
25104,1/24/2025,livechat,"""I would have used it first and then deposited as to not complicated things""",payment issues
24356,1/24/2025,livechat,"""I’ve gotten every week""",other
24120,1/24/2025,livechat,"""Wouldn't have*""",other
25089,1/24/2025,livechat,"""Samsung a15""",other
23830,1/24/2025,livechat,"""Dave.  I’ll try to explain  again… I didn’t deposit the money - it was a Friday bonus - how can I use the same account as bitstaz use to issue bonuses on Friday""",account issues
24082,1/24/2025,livechat,"""I think the first issue has now been fixed - the email they sent wasn’t correct and I transposed the account number and BSB""",account issues
12800,1/24/2025,livechat,"""Hey Dave... can I call you Dave? I gotta go.... I got the one deposit left. Your casino has been with me through some shit so I don't want to leave but, sharing is caring... ya know?""",payment issues
24833,1/24/2025,livechat,"""Approve my recent cash out request""",payment issues
24600,1/24/2025,livechat,"""statement i need to send?""",other
24986,1/24/2025,livechat,"""Hello, as a “vip member” don’t we get bonuses? I don’t get as many bonuses as I did as a regular member.""",payment issues
24563,1/24/2025,livechat,"""I started playing my 10 free games all the sudden it kicked me off the game and took my free spins and the money I won""",freespin issues
24109,1/24/2025,livechat,"""My deposit still isn’t showing""",payment issues
24715,1/24/2025,livechat,"""Hi I’m just checking whether or not I received my bonus mania spins for my latest $80aud deposit approximately 10mins ago??""",payment issues
24996,1/24/2025,livechat,"""I don’t understand you are telling my winnings are gone? I’m linked to what account?""",account issues
24602,1/24/2025,livechat,"""ok its frozen 🥶""",freespin issues
24729,1/24/2025,livechat,"""I have tried and it doesn't work""",other
23812,1/24/2025,livechat,"""Done that yesterday immediately after receiving the request, already spoke to Dave regarding this early yesterday afternoon...""",other
13224,1/24/2025,livechat,"""When does one win?""",other
23960,1/24/2025,livechat,"""can you help me activate the FS bonus please""",freespin issues
25083,1/24/2025,livechat,"""I changed my password now its saying my account us disabled""",account issues
24212,1/24/2025,livechat,"""So now u take my money and can't even give a explanation how was i playing with it yesterday no problem""",payment issues
24540,1/24/2025,livechat,"""it'snot my la as t revert dollar""",other
25014,1/24/2025,livechat,"""This is my first time depositing I didn’t know there was a minimum""",payment issues
24684,1/24/2025,livechat,"""that was all my money""",payment issues
617,1/24/2025,livechat,"""Sorry first try failed, should be visible now""",other
470,1/24/2025,livechat,"""Take your time thanks. I might just say something here and there so it doesn't time me out from the connection but I'm in no rush take as long as you need smoke a cigarette while you're out there""",other
152,1/24/2025,telegram,"""Hi there I don’t think you can help but I figure I’d ask.  I was playing wining the buffalo game kicks me out when it came back the bet was on $75 dollars I didn’t notice until my money was gone. Can you do anything about that?""",game issues
2178,1/25/2025,livechat,"""It might take me a minute""",other
25092,1/25/2025,livechat,"""I cancelled the 2400 transaction, then i received an email from you that it was deposited. now nothings in my accnt. hows that happening?""",account issues
24832,1/25/2025,livechat,"""What causes a kyc situation?""",other
24541,1/25/2025,livechat,"""Blockchain address.""",other
23983,1/25/2025,livechat,"""Oops talk to text messed that up. I never received my 25 free spins when I reached level two or my 50 free spins when I reach level three or my 75 free spins when I reach level four.""",freespin issues
25356,1/25/2025,livechat,"""I've been trying since Wednesday""",other
24857,1/25/2025,livechat,"""I didn’t get my bonus mania""",payment issues
24049,1/25/2025,livechat,"""i just had $8900""",payment issues
22285,1/25/2025,livechat,"""my wife accidently deposited 40 $ instead of her own...I wondered if that transaction could be reversed somehow?""",payment issues
24638,1/25/2025,livechat,"""Yes hold on""",other
24034,1/25/2025,livechat,"""where would i fimd that info""",other
22586,1/25/2025,livechat,"""I should be able to withdraw more than 100""",other
23462,1/25/2025,livechat,"""Hello why is my acct locked""",account issues
21207,1/25/2025,livechat,"""Where is my deposit""",payment issues
25466,1/25/2025,livechat,"""Hello I made a deposit and not seeing it""",payment issues
24076,1/25/2025,livechat,"""I was just tryin. To play on your casino. I’ve been with you guys for years as you can see""",game issues
24262,1/25/2025,livechat,"""Ok. Thank you . One more thing. Can you check if I am eligible for VIp status yet""",other
24535,1/25/2025,livechat,"""is there a bonus you can offer me now.. I feel foolish in gambling away all that money and not realising the slots are where they are best utilised""",game issues
9071,1/25/2025,livechat,"""How many funds does it say are available on this account""",account issues
2252,1/25/2025,livechat,"""Dave were waiting for a cashout but it's not showing up""",payment issues
1261,1/25/2025,livechat,"""From your end it's saying that there's $70.11 but it's not showing up on my account""",account issues
1491,1/25/2025,livechat,"""When I try to play games this comes up""",game issues
2158,1/25/2025,livechat,"""Ya when I click cash out it just goes to a blank page""",payment issues
25247,1/25/2025,livechat,"""I had 900.00""",other
24507,1/25/2025,livechat,"""Mia not a single no deposit bonus is available for me""",account issues
830,1/25/2025,livechat,"""Withdrawal""",other
25065,1/25/2025,livechat,"""all good for now""",other
24393,1/25/2025,livechat,"""can i re edit it""",other
25011,1/25/2025,livechat,"""i was betting on crash and the screen buffered so i exited out n it took my money i have clip ur colleague said you can help me""",game issues
24531,1/25/2025,livechat,"""I got 20 spins on sing up""",freespin issues
25026,1/25/2025,livechat,"""That's is the bitcoin address I had sent my bitcoin to""",payment issues
4574,1/25/2025,telegram,"""I love yalls platform and game I'm trying to play them all""",other
25520,1/25/2025,livechat,"""U still there?😅""",other
24617,1/25/2025,livechat,"""It doeant work too!""",other
24393,1/25/2025,livechat,"""the selfie""",other
25064,1/25/2025,livechat,"""Yes I was wondering how I get my piggy banks winnings and take back winnings from last night?""",game issues
24018,1/25/2025,livechat,"""Si yo hice un depósito el cual les enseñe que me darían 180 giros de los cuales hace 3 días me dieron 60 y quedaron en darme 60 para hoy""",payment issues
25520,1/25/2025,livechat,"""Ok where I can check my bonus fund?""",payment issues
25740,1/25/2025,livechat,"""Where is my deposit""",payment issues
16846,1/25/2025,livechat,"""I'm waiting on $10 to come in and It's got 1 confirmation alrady but I don't see the funds yet""",payment issues
17086,1/25/2025,livechat,"""and there 's nothing you can do""",other
25401,1/25/2025,livechat,"""strange because it is on the list of those released in Brazil. I thought I would be able to play""",other
24299,1/25/2025,livechat,"""I deposited etherum and don't see it""",payment issues
24291,1/25/2025,livechat,"""Hey Angelo :) you welcome. Maybe an old loyalty bonus I can start with? :) That would be super awesome :)""",other
25723,1/25/2025,livechat,"""But I have already registered on your platform, but you have not given me a reward, which is invalid.""",payment issues
25543,1/25/2025,livechat,"""I just saw the reminder rotate, but it disappeared after I clicked Confirm on my mobile email address""",other
24382,1/25/2025,livechat,"""just for trying playingh here""",other
17757,1/26/2025,livechat,""" I've been unable to play my favorite games for almost 2 days now 3x3 and 3x3 pumpkin but it seems that all the game under the GAMIX categorie are out of service I just wanted to know if you're aware of this""",game issues
25406,1/26/2025,livechat,"""that’s crazy but ok I get it now""",other
24651,1/26/2025,livechat,"""I sent that and didn’t receive it""",other
